time,temp,zones,experiment
293.0000000000073,1080.83446171909,1,8
294.0000000000073,1080.84974000307,1,8
296.0000000000073,1080.94135773503,1,8
298.0000000000073,1081.00836476242,1,8
300.0000000000073,1081.09064828496,1,8
302.0,1081.14749091281,1,8
304.00000000001455,1081.23570119593,1,8
306.0000000000073,1081.29507825286,1,8
308.00000000001455,1081.36718641063,1,8
310.0000000000073,1081.4647227394,1,8
312.0000000000073,1081.53598003002,1,8
313.0000000000073,1081.54021251363,1,8
315.0000000000073,1081.62163829012,1,8
317.0,1081.67931400566,1,8
319.0000000000073,1081.76498654764,1,8
321.0,1081.82774081644,1,8
323.00000000001455,1081.86929946181,1,8
325.0000000000073,1081.97446659534,1,8
327.00000000001455,1082.03553875652,1,8
329.0000000000073,1082.11017103912,1,8
331.0000000000073,1082.17800903436,1,8
332.0000000000073,1082.19073861767,1,8
334.0000000000073,1082.26790407007,1,8
336.0,1082.36203755062,1,8
338.0000000000073,1082.43072833201,1,8
340.0,1082.49008990817,1,8
342.00000000001455,1082.56301879458,1,8
344.0000000000073,1082.61474672168,1,8
346.00000000001455,1082.71565690401,1,8
348.0000000000073,1082.76568718158,1,8
350.0000000000073,1082.83945964879,1,8
351.0000000000073,1082.86913789383,1,8
353.0000000000073,1082.92171031513,1,8
355.0,1083.00650327751,1,8
357.0000000000073,1083.06246577705,1,8
359.0,1083.14047297489,1,8
361.00000000001455,1083.19305077664,1,8
363.0000000000073,1083.27698239223,1,8
365.00000000001455,1083.3371809124,1,8
367.0000000000073,1083.40585713727,1,8
369.0000000000073,1083.46351894046,1,8
370.0000000000073,1083.49233685418,1,8
372.0000000000073,1083.56017142664,1,8
374.0,1083.62968366014,1,8
376.0000000000073,1083.71192870085,1,8
378.0,1083.749222923,1,8
380.00000000001455,1083.82213187562,1,8
382.0000000000073,1083.88826608221,1,8
384.0000000000073,1083.93065387204,1,8
386.0000000000073,1084.00694243633,1,8
388.0000000000073,1084.05950188788,1,8
389.0000000000073,1084.11799476838,1,8
391.0000000000073,1084.146817075,1,8
393.0,1084.21463355835,1,8
395.0000000000073,1084.28245752419,1,8
397.0,1084.34517748953,1,8
399.00000000001455,1084.42401067729,1,8
401.0000000000073,1084.42909664329,1,8
403.0000000000073,1084.50708923211,1,8
405.0000000000073,1084.56556797796,1,8
407.0000000000073,1084.60879718928,1,8
408.0000000000073,1084.65880695004,1,8
410.0000000000073,1084.72238637664,1,8
412.0,1084.78510038373,1,8
414.0000000000073,1084.828327547,1,8
416.0,1084.87919099296,1,8
418.00000000001455,1084.92580755891,1,8
420.0000000000073,1084.96563468654,1,8
422.0000000000073,1085.04699996228,1,8
424.0000000000073,1085.08090173939,1,8
426.0000000000073,1085.16480757274,1,8
427.0000000000073,1085.18345310752,1,8
429.0000000000073,1085.1995560091,1,8
431.0,1085.28769721781,1,8
433.0000000000073,1085.34447961053,1,8
435.0,1085.41143109238,1,8
437.00000000001455,1085.44872010702,1,8
439.0000000000073,1085.52414469929,1,8
441.0000000000073,1085.55380572053,1,8
443.0000000000073,1085.59956806781,1,8
445.0000000000073,1085.63431325293,1,8
446.0000000000073,1085.64109277098,1,8
448.0000000000073,1085.71737014236,1,8
450.0,1085.76736796296,1,8
452.0000000000073,1085.80295083043,1,8
454.0,1085.85380360601,1,8
456.00000000001455,1085.89193646764,1,8
458.0000000000073,1085.96395588031,1,8
460.0000000000073,1086.00124046632,1,8
462.0000000000073,1086.01650163919,1,8
464.0000000000073,1086.08936648319,1,8
465.0000000000073,1086.09615381207,1,8
467.0000000000073,1086.13597091435,1,8
469.0,1086.19104827753,1,8
471.0000000000073,1086.22917837845,1,8
473.0,1086.28086535065,1,8
475.00000000001455,1086.31646124208,1,8
477.0000000000073,1086.35966569741,1,8
479.0000000000073,1086.39101600277,1,8
481.0000000000073,1086.45118257967,1,8
483.0000000000073,1086.49099665029,1,8
484.0000000000073,1086.51727087006,1,8
486.0000000000073,1086.54183344608,1,8
488.0,1086.57911341106,1,8
490.0000000000073,1086.63504127289,1,8
492.0,1086.70705768133,1,8
494.00000000001455,1086.71043818897,1,8
496.0000000000073,1086.77228664387,1,8
498.0000000000073,1086.80703156047,1,8
500.0,1086.83837038943,1,8
502.0000000000073,1086.87226759932,1,8
503.0000000000073,1086.90869771824,1,8
505.0000000000073,1086.93072509426,1,8
507.0,1086.97815984886,1,8
509.0000000000073,1086.99256216169,1,8
511.0,1087.04169913041,1,8
513.0000000000146,1087.06965614078,1,8
515.0000000000073,1087.10439884715,1,8
517.0000000000073,1087.15945631639,1,8
519.0,1087.19249556987,1,8
521.0000000000073,1087.20351707408,1,8
522.0000000000146,1087.24417188318,1,8
524.0000000000073,1087.25180468043,1,8
526.0000000000073,1087.31788165025,1,8
528.0000000000073,1087.35684968242,1,8
530.0,1087.39157331436,1,8
532.0000000000146,1087.40937129961,1,8
534.0000000000073,1087.46443365292,1,8
536.0000000000073,1087.51101589841,1,8
538.0,1087.54828813806,1,8
540.0000000000073,1087.56523843807,1,8
541.0000000000146,1087.61859632852,1,8
543.0000000000073,1087.60250177561,1,8
545.0000000000073,1087.64316159222,1,8
547.0000000000073,1087.68043278095,1,8
549.0,1087.73464489019,1,8
551.0000000000146,1087.75921801638,1,8
553.0000000000073,1087.78632369393,1,8
555.0000000000073,1087.83629090584,1,8
557.0,1087.88203089429,1,8
559.0000000000073,1087.90659477812,1,8
560.0000000000146,1087.9125239722,1,8
562.0000000000073,1087.96419234632,1,8
564.0000000000073,1087.99045829679,1,8
566.0000000000073,1088.01586015165,1,8
568.0,1088.05990438916,1,8
570.0000000000146,1088.08870232106,1,8
572.0000000000073,1088.14036875622,1,8
574.0000000000073,1088.18187089086,1,8
576.0,1088.21151504824,1,8
578.0000000000073,1088.27334368889,1,8
579.0000000000146,1088.33008980752,1,8
581.0000000000073,1088.37837428628,1,8
583.0000000000073,1088.47068171751,1,8
585.0000000000073,1088.52403778781,1,8
587.0,1088.59517827346,1,8
589.0000000000146,1088.69849944431,1,8
591.0000000000073,1088.7526998073,1,8
593.0000000000073,1088.86448608554,1,8
595.0,1088.93138721025,1,8
597.0000000000073,1089.01692611262,1,8
598.0000000000146,1089.03216052902,1,8
600.0000000000073,1089.12022956429,1,8
602.0000000000073,1089.17357827594,1,8
604.0000000000073,1089.24979814218,1,8
606.0,1089.31500025002,1,8
608.0000000000073,1089.41829717376,1,8
610.0000000000073,1089.67993760262,1,8
612.0000000000073,1090.09904014578,1,8
614.0,1090.45292006088,1,8
616.0000000000073,1090.762754943,1,8
617.0000000000146,1090.89058556504,1,8
619.0000000000073,1091.14875889973,1,8
621.0000000000073,1091.36289669227,1,8
623.0,1091.52201889301,1,8
625.0000000000146,1091.69552374151,1,8
627.0000000000073,1091.84701792887,1,8
629.0000000000073,1091.98835173976,1,8
631.0000000000073,1092.09159894201,1,8
633.0,1092.24815806009,1,8
635.0000000000073,1092.34802316994,1,8
636.0000000000146,1092.4080969386,1,8
638.0000000000073,1092.51556608695,1,8
640.0000000000073,1092.6230412806,1,8
642.0,1092.7296594305,1,8
644.0000000000146,1092.82104452468,1,8
646.0000000000073,1092.93103432506,1,8
648.0000000000146,1093.02664614555,1,8
650.0000000000073,1093.11549573767,1,8
652.0,1093.21278757768,1,8
654.0000000000073,1093.30839377542,1,8
655.0000000000146,1093.35323496355,1,8
657.0000000000073,1093.45645270893,1,8
659.0000000000073,1093.53936371562,1,8
661.0,1093.61804324425,1,8
